深圳燃气,SHSE,上交所,601139,SHSE:601139,,,,深圳市燃气集团股份有限公司,"Shenzhen Gas Group Co., Ltd.",公用事业,供气,,电力、煤气及水的生产和供应业,煤气生产和供应业,煤气供应业,,8/12/82,http://www.szgas.com.cn,广东>深圳市,广东歌声深圳市深南大道6021号喜年中心B座,深圳市燃气集团股份有限公司（601139.SH）2004年改制为中外合资企业，主营业务为燃气批发、管道和瓶装燃气供应、燃气输配管网的投资和建设，是深圳市燃气供应的主导企业。目前用户总数超过130万户，成功控股10个异地城市的燃气项目。深圳燃气全面完成深圳市天然气转换，进口液化石油气批发连续多年居全国第一，瓶装燃气推行12公斤安全型钢瓶品牌经营，引进欧洲现代化灌装设备。,
广田股份,SZSE,深交所中小企业板,002482,SZSE:002482,,,,深圳广田装饰集团股份有限公司,"Shenzhen Grandland Decoration Group Co., Ltd.",建筑建材,家居建材,,建筑业,装修装饰业,,,1/1/95,http://www.szgt.com,广东>深圳市,广东省深圳市罗湖区沿河北路1003号京基·东方都会1-3楼,深圳广田装饰集团股份有限公司（002482.SZ）注册资本1.2亿元，是一家集建筑装饰设计施工、绿色建材研发生产为一体的大型企业集团。该公司已形成环保装饰、环保建材、渠道网络的三元发展模式，依托自身的市场营销网络和广布的市场分支机构，承接遍布于全国各地的项目、建筑装饰设计。,
格林美,SZSE,深交所中小企业板,002340,SZSE:002340,,,,深圳市格林美高新技术股份有限公司,"Shenzhen Green Eco-manufacture Hi-tech Co., Ltd.",能源及矿业,环保节能,资源回收与利用,综合类,,,,7/12/02,http://www.gemhi-tech.com,广东>深圳市,广东省深圳市宝安中心区滨海大厦A座20层,深圳市格林美高新技术股份有限公司（002340.SZ）注册资金6999万元，主营业务为回收、利用废弃钴镍资源，生产、销售超细钴镍粉体材料，产品在性能上能够替代以原生矿为原料的产品，主要用于硬质合金、电池材料、粉末冶金等领域。拥有40项专利，牵头和参与制定了废弃钴镍资源回收利用的12项国家和行业标准，承担了国家“863”计划、国家创新基金计划等项目，为中国废弃钴镍资源循环利用领域的技术领先企业。2008年度，格林美实现营业收入3.04亿元，净利润4134万元。,
广聚能源,SZSE,深交所主板,000096,SZSE:000096,,,,深圳市广聚能源股份有限公司,"Shenzhen Guangju Energy Co., Ltd.",能源及矿业,能源开采与加工,,综合类,,,,2/18/99,http://www.gj000096.com,广东>深圳市,广东省深圳市南山区海德三道天利中央商务广场22楼,"深圳市广聚能源股份有限公司（000096.SZ）主要从事成品油、液化石油气销售及电力投资。合资及参资建有电厂、油库、气库、加油站、液化石油气储配站及液化石油气钢瓶检测站、码头、油轮、输油和输气管线等专业基础设施，拥有完善的油气产、供、销一条龙服务营销网络。

截止2007年末，公司总资产17.65亿元、净资产14.89亿元；2007年实现主营业务收入20.30亿元、净利润2.33亿元。",
和而泰,SZSE,深交所中小企业板,002402,SZSE:002402,,,,深圳和而泰智能控制股份有限公司,"Shenzhen H&T Intelligent Control Co., Ltd.",制造业,制造业其他,,信息技术业,计算机应用服务业,计算机软件开发与咨询,,10/8/99,http://www.szhittech.com,广东>深圳市,深圳市高新技术产业园深圳国际技术创新研究院D座10楼,深圳和而泰智能控制股份有限公司（002402.SZ）是专业从事智能控制器技术研发、产品设计、软件服务、产品制造的高新技术企业。和而泰的智能控制器产品涵盖家用电器智能控制器、健康与护理产品智能控制器、电动工具智能控制器、智能建筑与家居智能控制器、汽车电子及其他类智能控制器。,
浩宁达,SZSE,深交所中小企业板,002356,SZSE:002356,,,,深圳浩宁达仪表股份有限公司,"Shenzhen Haoningda Meters Co., Ltd.",制造业,机械设备,,制造业,机械、设备、仪表,仪器仪表及文化、办公用机械制造业,通用仪器仪表制造业,1/1/94,http://www.szhnd.com,广东>深圳市,深圳市南山区侨香路东方科技园华科大厦六楼 ,深圳浩宁达仪表股份有限公司（002356.SZ）主要从事电子式电能表、电力自动化管理系统及终端系列产品的研发、生产和销售，主要客户为全国各大供电部门及企业。经过多年发展，浩宁达现已形成年产18万台三相电能表、40万台单相电能表和1.5万套终端的生产能力，市场遍及广东、江苏、辽宁、湖北、新疆、河北等地区。2008年，公司实现营业收入2.12亿元，净利润4650亿元。,
海普瑞,SZSE,深交所中小企业板,002399,SZSE:002399,,,,深圳市海普瑞药业股份有限公司,"Shenzhen Hepalink Pharmaceutical Co., Ltd.",医疗健康,医药行业,,制造业,医药、生物制品,生物制品业,生物药品制造业,3/12/86,http://www.hepalink.com,广东>深圳市,深圳市南山区松坪山朗山路21号,广东省深圳市南山区松坪山朗山路21号,
香江控股,SHSE,上交所,600162,SHSE:600162,,,,深圳香江控股股份有限公司,"Shenzhen Heungkong Holding Co., Ltd.",房地产,房地产开发,,房地产业,房地产开发与经营业,,,1/30/94,http://www.hkhc.com.cn,广东>深圳市,广东省广州市番禺区迎宾路锦绣香江花园香江控股办公楼,"山东香江控股股份有限公司（600162.SH）是由山东临沂工程机械厂发起，以定向募集方式设立的股份有限公司。香江控股直接和间接拥有20多个控股子公司，主要从事以下经营业务：房地产开发，物业管理，国内贸易、国内商业、物资供销业、信息咨询，物流，运输服务，开办市场，会展服务，仓储服务等。

2006年12月15日，香江控股名称由“山东香江控股股份有限公司”变更为“深圳香江控股股份有限公司”。",
深圳惠程,"SZSE,SZSE","深交所主板,深交所中小企业板","002168,002168",SZSE:002168,SZSE:002168,,,深圳市惠程电气股份有限公司,"Shenzhen Hifuture Electirc Co., Ltd.",制造业,机械设备,,制造业,机械、设备、仪表,电器机械及器材制造业,电工器械制造业,1/6/03,http://www.hifuture.com,广东>深圳市,深圳市坪山新区兰景北路惠程科技园,深圳惠程电气股份有限公司（002168.SZ）是专业研发、生产、销售各类高低压电缆分支箱，环网柜，硅橡胶电气绝缘制品、复合材料绝缘制品等系列产品的高新技术企业。产品主要用于城乡电网改造及建设，业务增长依赖国内电力行业发展。公司采取差异化竞争战略，利用高分子绝缘材料方面的优势，专业生产高可靠性配网装备。,
海联讯,ChiNext,深交所创业板,300277,ChiNext:300277,,,,深圳海联讯科技股份有限公司,Shenzhen Hirisun Technology Incorporated,IT,IT 服务,,信息技术业,计算机应用服务业,计算机网络开发、维护与咨询,,1/1/00,http://www.hirisun.com,广东>深圳市,深圳市南山区深南大道市高新技术园R2厂房B区3a层,深圳海联讯科技股份有限公司（以下简称海联讯），是一家从事电力信息化系统集成业务的国家高新技术企业。本公司面向电力企业，以提供综合性整体解决方案的形式，从事电力企业信息化建设业务，并提供相关的技术及咨询服务。,
洪涛股份,SZSE,深交所中小企业板,002325,SZSE:002325,,,,深圳市洪涛装饰股份有限公司,"Shenzhen Hongtao Decoration Co., Ltd.",建筑建材,家居建材,,制造业,木材、家具,家具制造业,木制家具制造业,1/12/85,http://www.szhongtao.cn,广东>深圳市,广东省深圳市泥岗西洪涛路17号,深圳市洪涛装饰股份有限公司，原深圳市洪涛装饰工程有限公司、深圳市洪涛装饰工程公司成立于1985年1月12日，注册资本为9000万元，是建筑装饰甲级设计单位、建筑装饰施工一级企业。公司主营业务为承接酒店、剧院会场、写字楼、图书馆、医院、体育场馆等公共装饰工程的设计及施工。,
华控赛格,SZSE,深交所主板,000068,SZSE:000068,,,,深圳华控赛格股份有限公司,"SHENZHEN HUAKONG SEG CO.,LTD.",IT,硬件产业,,制造业,电子,电子元器件制造业,电子器件制造业,6/1/96,http://www.ssg.com.cn,广东>深圳市,深圳市大工业区兰竹东路23号,"深圳华控赛格股份有限公司（000068.SZ）是1997年在原深圳中康玻璃有限公司基础上分立重组上市的公司。公司主营业务为“生产经营彩管玻壳及其材料，玻璃器材”。

公司目前正积极介入尖端的显示器及新兴信息材料产业，建设大尺寸、纯平面CRT（彩色阴极射线显示器件）玻璃生产线，同时投资STN玻璃镀膜，构筑新型显示器产业的架构。",
华鹏飞,ChiNext,深交所创业板,300350,ChiNext:300350,,,,深圳市华鹏飞现代物流股份有限公司,"Shenzhen Huapengfei Modern Logistics Co., Ltd.",交通运输,物流,,交通运输、仓储业,公路运输业,汽车运输业,,11/15/00,http://www.huapengfei.com,广东>深圳市,广东省深圳市龙岗区坂田南坑社区华鹏飞物流基地,"深圳市华鹏飞现代物流股份有限公司（300350.SZ）正式成立于2000年，注册资金6500万元，是深圳市重点物流企业。是国内电子信息产业领域的专业物流服务商，主要为电子信息产业客户提供“一体化、一站式、个性化”的第三方物流服务。公司建立了具有行业领先水平的物流信息化管理平台，已成为电子信息产业领域专业物流服务的骨干企业、深圳地区专业物流服务的领军企业。

华鹏飞公司总部设在深圳，拥有员工500余人，30余家业务网点，形成了覆盖珠三角地区、遍布全国的物流服务网络。华鹏飞公司一直致力于成为合作伙伴最优秀的供应链服务商，推动合作企业供应链创新，帮助合作企业产业升级。",
深圳华强,SZSE,深交所主板,000062,SZSE:000062,,,,深圳华强实业股份有限公司,"Shenzhen Huaqiang Industry Co., Ltd.",电信及增值,电信运营及信息传输服务,,信息技术业,计算机及相关设备制造业,电子计算机制造业,,1/19/94,http://www.szhq.com,广东>深圳市,深圳市深南中路华强路口,深圳华强实业股份有限公司（000062.SZ）由深圳华强集团有限公司作为发起人以募集方式设立。经营范围:投资兴办各类实业项目；经营国内商业、物资供销业、经济信息咨询；自有物业管理;计算机软硬件及网络、通信产品、激光头及其应用产品的技术开发及销售。,
英飞拓,SZSE,深交所中小企业板,002528,SZSE:002528,,,,深圳英飞拓科技股份有限公司,Shenzhen Infinova Limited,制造业,机械设备,,制造业,机械、设备、仪表,专用设备制造业,其他专用设备制造业,10/18/00,http://www.infinova.com.cn,广东>深圳市,深圳市深南大道7002号财富广场A座18D-F,"深圳英飞拓科技股份有限公司（002528.SZ）是全球领先的电子安防与光通信设备制造商，产品涵盖全系列视频监控设备，包括摄像机、快球、高速云台、视频矩阵、IP视频系统，以及光端机和门禁控制系统，并被全球许多大型安保项目选用。该公司已通过ISO9001：2000的国际质量认证，建立了一套严格有效的质量管理体系。
",
银之杰,ChiNext,深交所创业板,300085,ChiNext:300085,,,,深圳市银之杰科技股份有限公司,"SHENZHEN INFOTECH TECHNOLOGIES CO.,LTD ",IT,软件产业,应用软件,信息技术业,计算机应用服务业,计算机软件开发与咨询,,10/1/98,http://www.yinzhijie.com,广东>深圳市,深圳市福田区车公庙天安数码城天祥大厦AB座5B2 ,江苏苏农农资连锁集团股份有限公司是江苏省供销合作总社直属企业，是全省农资供应服务主渠道之一。,
汇川技术,ChiNext,深交所创业板,300124,ChiNext:300124,,,,深圳市汇川技术股份有限公司,"Shenzhen Inovance Technology Co., Ltd.",制造业,机械设备,,制造业,机械、设备、仪表,仪器仪表及文化、办公用机械制造业,通用仪器仪表制造业,6/6/08,http://www.inovance.cn,广东>深圳市,深圳市宝安区宝城70区留仙二路鸿威工业园E栋,"深圳市汇川技术股份有限公司（300124.SZ）是国内领先的工业自动化产品解决方案供应商，汇川技术自主研发了变频器、伺服/电机、PLC、一体化控制器等产品，广泛应用于电梯、机床、金属制品、线缆、印包、电源、冶金、石油、化工、造纸、起重、塑料、纺织等领域。

汇川技术在深圳、苏州、沈阳成立了汇川控制、苏州默纳克、沈阳汇川，分别专注于工业控制产品、电梯驱动与控制产品、起重机驱动与控制产品的研发与推广。汇川技术在全国成立了29个办事处，拥有58家代理商和合作伙伴，营销及服务网络遍及全国。",
英威腾,SZSE,深交所中小企业板,002334,SZSE:002334,,,,深圳市英威腾电气股份有限公司,"Shenzhen Invt Electric Co., Ltd.",制造业,机械设备,,制造业,机械、设备、仪表,电器机械及器材制造业,输配电及控制设备制造业,1/1/02,http://invt.chinacrane.net,广东>深圳市,广东省深圳市南山区龙井高发科技工业园4楼,深圳市英威腾电气股份有限公司（002334.SZ），原深圳市英威腾电气有限公司是一家集研发、制造与销售于一体的专业变频器制造商。该公司拥有变频器行业国际领先矢量控制技术，产品涵盖高、中、低压系列，覆盖高、中、低端市场，是目前国内产品线最为齐全的变频器企业，产品远销亚、非、欧、美等国家。,
佳士科技,ChiNext,深交所创业板,300193,ChiNext:300193,,,,深圳市佳士科技股份有限公司,"Shenzhen Jasic Technology Co., Ltd.",制造业,机械设备,,制造业,机械、设备、仪表,普通机械制造业,金属加工机械制造业,2/21/10,http://www.jasic.com.cn,广东>深圳市,广东省深圳市宝安区西乡鹤洲恒丰工业城,"深圳市佳士科技股份有限公司（300193.SZ）是集自主研发、生产、销售为一体的高新技术企业。公司本着科技立业，持续创新的原则，立足逆变焊机行业并不断向焊接领域的深度广度进军。随着公司的高速发展，不断推出技术先进、性价比高的中高端工业型逆变焊机。

目前公司拥有一支技术过硬、创新高效、经验丰富的研发团队。公司新产品一经推入市场，即受到海内外客户的广泛认同。公司的JASIC品牌，已成为品质稳定、性能优良、性价比高的象征。产品涵盖了数字化的手工电弧焊机、数字化的全功能脉冲氩弧焊机、数字化的脉冲交直流方波氩弧焊机、数字化的MIG/CO2焊机、数字化的脉冲MIG焊机和逆变埋弧焊机等六大系列几十款新产品。佳士科技目前拥有多条当今世界焊接行业先进的符合欧盟ROHS无铅环保标准的自动化生产线、多条自动插件线及数字电子检测系统等先进的生产和检测设备。佳士科技已通过ISO9001质量管理体系认证，所生产产品达到3C、CE、ROHS标准。 ",
捷顺科技,SZSE,深交所中小企业板,002609,SZSE:002609,,,,深圳市捷顺科技实业股份有限公司,"Shenzhen Jieshun Science and Technology Industry Co., Ltd.",电信及增值,通信设备,,信息技术业,通信及相关设备制造业,通信设备制造业 ,,1/1/92,http://www.jieshun.cn,广东>深圳市,深圳市福田区梅林路17号捷顺大厦 ,"深圳市捷顺科技实业股份有限公司（002609.SZ）创立于1992年，是中国通道管理设备与安防智能系统解决方案供应商。捷顺全系列产品均拥有自主的知识产权，累计申请专利达100多项，主导、参与多项国家标准、行业标准的制定。产品涵盖了包括智能停车场管理系统、智能通道闸系统、门禁管理系统、收费管理系统、考勤管理系统、巡更管理系统、电动折叠门、路障机等在内的上百种智能产品及机电一体化产品，在国内设立了数十家分支机构以及100多家经销商，营销及服务网络遍及全国，在东南亚、中东、非洲、欧洲和美洲拥有广泛的销售渠道。 

1999年12月在业内率先通过ISO9001国际质量体系认证，并在2006年4月成为行业内唯一通过欧盟CE认证的企业。",
劲嘉股份,SZSE,深交所中小企业板,002191,SZSE:002191,,,,深圳劲嘉彩印集团股份有限公司,"Shenzhen Jinjia Color Printing Group Co., Ltd.",制造业,造纸行业,,制造业,造纸、印刷,印刷业,,10/1/96,http://www.szjcp.com,广东>深圳市,广东省深圳市南山区文心二路万商大厦6F,深圳劲嘉彩印集团股份有限公司（002191.SZ）成立于1996年10月14日，主要从事为高端包装印刷品和包装材料的研究生产，主要产品是高技术和高附加值的烟标、高端知名消费品牌包装及相关镭射包装材料镭射膜和镭射纸。,
金新农,SZSE,深交所中小企业板,002548,SZSE:002548,,,,深圳市金新农饲料股份有限公司,"Shenzhen Jinxinnong Feed Co., Ltd.",农林牧渔,农林牧渔其他,,制造业,食品、饮料,食品加工业,粮食及饲料加工业,11/6/99,http://www.safeed.com.cn,广东>深圳市,广东省深圳市光明新区公明办事处将石社区上石家上南工业区1号,深圳市金新农饲料股份有限公司（002548.SZ）成立于1999年11月6日。金新农主要从事乳猪教槽料、猪用复合预混料、猪用配合料及猪用浓缩料的研发、生产与销售。目前，金新农注册资本7000万元，总资产近3亿元，年产值约10亿元。,
聚飞光电,ChiNext,深交所创业板,300303,ChiNext:300303,,,,深圳市聚飞光电股份有限公司,"Shenzhen Jufei Optoelectronics Co., Ltd.",IT,光电科技,,制造业,电子,电子元器件制造业,电子器件制造业,9/15/05,http://www.jfled.com.cn,广东>深圳市,深圳市宝安区大浪街道高峰社区创艺路65号,深圳市聚飞光电股份有限公司（300303.SZ）成立于2005年9月15日，注册资本5954万元人民币，聚飞光电致力于SMD LED产品的研发、生产和销售，产品以片式发光LED（0603、0805）、侧发光（215、335、020、010）、TOP LED（3528、3020、5050、5630）、大功率LED为主，提供从小尺寸到大尺寸各类显示背光源LED解决方案，以及LED照明解决方案。该公司拥有8000平米万级净化、恒温恒湿、防静电生产厂房，采用最先进的SMD LED自动生产设备。,
长城开发,SZSE,深交所主板,000021,SZSE:000021,,,,深圳长城开发科技股份有限公司,"Shenzhen Great Wall Kaifa Technology Co., Ltd.",IT,硬件产业,,信息技术业,计算机及相关设备制造业,电子计算机制造业,,7/4/85,http://www.kaifa.com.cn,广东>深圳市,广东省深圳市福田区彩田路7006号,"深圳长城开发科技股份有限公司（000021.SZ）是中国电子信息产业集团的下属企业。公司以研发和生产硬盘磁头产品、电 表产品、税控产品、内存产品和电子产品加工等为主业。在香港、新加坡、美国等地均设有分支机构和研发队伍，拥有10多万平方米的现代化生产车间，包括1万多平方米的高等级净化车间，是深圳仅有的两家保税工厂之一。公司在国内率先通过ISO9001、ISO14001、OHSAS18001、TL9000等质量体系认证，引进并推广了6 Sigma和工业工程（IE）技术等先进管理方法。公司管理体系融合了以ERP为中心的人、财、物管理系统、以FIS为中心的制造现场管理系统、以Lotus Domino/Notes为中心的办公自动化管理系统，具有比较强大的核心竞争力。

公司的主导产品硬盘磁头占全球市场份额的10%以上，是全球第二大磁头专业制造商。电表产品遍布欧洲、南亚和东南亚，累计出口超过1600万台，创下了三项“深圳企业新纪录”，成为中国最大的远程控制电表及系统研发制造商。公司首批获税控收款机生产企业资质和生产许可证，年生产能力达到70万台，是国内最大的税控产品研发生产基地。",
键桥通讯,SZSE,深交所中小企业板,002316,SZSE:002316,,,,深圳键桥通讯技术股份有限公司,"Shenzhen Keybridge Communications Co., Ltd.",电信及增值,通信设备,,信息技术业,计算机应用服务业,计算机网络开发、维护与咨询,,3/12/99,http://www.keybridge.com.cn,广东>深圳市,广东省深圳市南山区科技园南区,深圳键桥通讯技术股份有限公司（002316.SZ）是专业从事专网通讯技术解决方案的服务商，多年来致力于为电力、城市交通、轨道交通、煤炭、石油等系统的企业提供专网通讯技术解决方案，以及相关软硬件产品的设计、开发和制造。,
金证股份,SHSE,上交所,600446,SHSE:600446,,,,深圳市金证科技股份有限公司,"Shenzhen Kingdom Technology Co.,Ltd. ",IT,IT 服务,,信息技术业,计算机应用服务业,计算机软件开发与咨询,,7/12/1998,http://www.szkingdom.com,广东>深圳市,深圳市福田区福华路322号文蔚大厦22搂,"深圳市金证科技股份有限公司（600446.SH）成立于1998年，注册资金13744万元，2003年12月24日，公司股票在上海证券交易所挂牌上市。

公司是国内最大的金融证券软件开发商和系统集成商，建立了覆盖全国的市场营销和服务网络，公司先后承担了国家“863 计划项目”、“十五”国家科技攻关计划项目。公司是国家计算机信息系统集成一级资质单位。在金融、政府、教育等领域的信息化建设中卓有建树。目前，非金融业务已成为金证公司主业的重要组成部分。 ",
方直科技,ChiNext,深交所创业板,300235,ChiNext:300235,,,,深圳市方直科技股份有限公司,"Shenzhen Kingsun Science & Technology Co., Ltd.",IT,软件产业,应用软件,信息技术业,计算机应用服务业,计算机软件开发与咨询,,6/24/09,http://www.kingsunsoft.com,广东>深圳市,深圳市南山区科技中二路深圳软件园12楼302,深圳市方直科技股份有限公司（300235.SZ）主要从事中小学同步教育软件的研发、设计、销售及持续服务。该公司主导产品包括为学生提供的教材配套软件、网络在线教育服务以及为教师提供的教师用书配套软件、教学资源类产品。,
康达尔,SZSE,深交所主板,000048,SZSE:000048,,,,深圳市康达尔(集团)股份有限公司,"Shenzhen Kondarl (Group) Co., Ltd.",房地产,房地产开发,,房地产业,房地产开发与经营业,,,9/17/94,http://www.kondarl.com,广东>深圳市,广东省深圳市罗湖区深南东路1086号集浩大厦二、三楼,"深圳市康达尔（集团）股份有限公司（000048.SZ）是集公用事业、房地产、现代农业等多种产业于一体的多元化集团公司，主营业务包括：交通运输、自来水供应；房地产开发、物业管理；肉猪、肉鸡养殖；饲料生产销售等。截止2003年12月，公司资产规模达137，728万元。

康达尔旗下拥有运输、供水、房地产、物业、工业园、饲料、养鸡、养猪、制药等十余家控股子公司，行业分布跨广东、上海、陕西、河南、安徽、湖南、江西等各地；在香港也有多家控股子公司。",
科士达,SZSE,深交所中小企业板,002518,SZSE:002518,,,,深圳科士达科技股份有限公司,"Shenzhen Kstar Science And Technology Co., Ltd.",制造业,机械设备,,制造业,机械、设备、仪表,电器机械及器材制造业,输配电及控制设备制造业,3/17/93,http://www.kstar.com.cn,广东>深圳市,广东省深圳市高新区科技中二路软件园1栋4层,深圳科士达科技股份有限公司（002518.SZ）专注于电力电子及新能源领域。产品涵盖UPS不间断电源、逆变电源、阀控式铅酸蓄电池、机房一体化设备、太阳能光伏逆变器，高品质阀控式密封铅酸蓄电池等。,
莱宝高科,SZSE,深交所中小企业板,002106,SZSE:002106,,,,深圳莱宝高科技股份有限公司,"Shenzhen Laibao Hi-Tech Co., Ltd.",IT,硬件产业,,制造业,电子,日用电子器具制造业,,7/21/92,http://www.laibao.com.cn,广东>深圳市,深圳市南山区高新技术产业园北区朗山二路9号,山东冠龙医疗用品有限公司（公司前身是“济南龙冠电子技术开发公司”），是集开发、生产、销售为一体的专业医疗器械公司。,
联建光电,ChiNext,深交所创业板,300269,ChiNext:300269,,,,深圳市联建光电股份有限公司,"Shenzhen Liantronics Co., Ltd.",IT,光电科技,,制造业,电子,电子元器件制造业,电子器件制造业,4/1/03,http://www.lcjh.com,广东>深圳市,深圳市宝安区68区留仙三路1号健和大厦,深圳市联建光电股份有限公司（300269.SZ）是一家专业从事LED应用产品开发、生产和销售的股份制企业，该公司以LED显示和软件控制系统为核心技术，开展LED显示屏、LED绿色照明、LED亮景等产品的研发、生产、销售和工程服务，为政府和企业形象工程、商业广告工程、网络型信息发布工程提供“交钥匙”解决方案；此外，联建光电为演出、庆典、会议等提供LED显示屏租赁服务。联建光电注册资本5518万元，净资产近2亿元，现生产经营场所面积近6万平方米，近10年行业经营经验，是LED显示应用行业的龙头企业。,
立讯精密,SZSE,深交所中小企业板,002475,SZSE:002475,,,,立讯精密工业股份有限公司,"Luxshare Precision Industry Co., Ltd.",制造业,制造业其他,,制造业,电子,电子元器件制造业,电子元件制造业,1/1/04,http://www.luxshare.com.cn,广东>深圳市,广东省深圳市宝安区西乡镇九围翻身工业区,"深圳立讯精密工业股份有限公司（002475.SZ）成立于2004年，包括深圳立讯精密工业股份有限公司、协讯电子（吉安）有限公司、协创精密工业（深圳）有限公司，是国家高新技术企业，专注于连接器的研发、生产和销售，产品主要应用于3C（电脑、通讯、消费电子）和汽车等领域。

立讯精密是USB、HDMI、SATA等协会的会员。立讯目前有员工约7000人，拥有自主产品的核心技术和知识产权，已申请两项发明专利，实用新型专利及外观设计专利二十多项。

2012年11月23日，深圳立讯精密工业股份有限公司（002475.SZ）更名为立讯精密工业股份有限公司股票简称和股票代码都不变。",
万润科技,SZSE,深交所中小企业板,002654,SZSE:002654,,,,深圳万润科技股份有限公司,"Shenzhen Mason Technologies Co., Ltd.",制造业,机械设备,,制造业,机械、设备、仪表,电器机械及器材制造业,照明器具制造业,12/13/02,http://www.mason-led.com,广东>深圳市,广东省深圳市光明新区光明街道圳美公常路雅盛工业园B栋,"深圳万润科技股份有限公司（002654.SZ）是广东省半导体照明（LED）封装企业、注册资金6600万，拥有全自动专用设备和领先科技的信赖度检测设备200多台（套），固定资产投入过亿元，员工千余人，厂房面积2万余平方米。已成为集LED光源器件、LED工程照明、LED景观照明、LED室内照明等LED半导体照明系列产品的研发、生产、销售为一体的大型LED照明企业。

万润科技已先后导入ISO9001：2000，ISO/TS16949质量管理体系和ISO14001：2004环境管理体系并运行多年，产品获得了ROHS、REACH、CE、UL等国际认证。目前公司实验室已获美国UL目击实验室授权资格并与清华大学研究生院结成“产、学、研”合作伙伴关系，共同组建了半导体照明联合实验室,下设光源研发部、室内照明研发部、室外照明研发部，凝聚了国内LED照明领域顶尖的高级科研人才，科研人员100余人，取得各项专利38项，形成专有技术8项。2010年10月获批组建深圳市功率型LED封装及照明工程技术研究开发中心。万润科技自主研发生产的LED产品和技术，先后通过了国家级灯具质量监督检验中心检测认证、CE和UL认证、深圳市科技成果鉴定、深圳市三新科技计划立项、深圳市自主创新产品认定等。在大功率LED路灯二次光学、散热、驱动、控制等系统设计方面实现重大突破，所生产的LED路灯节能指数、照度、均匀度、安全性能、IP等级等各项指标完全达到国家道路照明标准，整灯光效在同行业处于领先水平。在深圳市光明新区LED路灯示范工程多次招标中，力克群雄，成为唯一中标单位。产品在国内外各种环境条件下使用多年，性能稳定，节能效果显著。",
万讯自控,ChiNext,深交所创业板,300112,ChiNext:300112,,,,深圳万讯自控股份有限公司,Maxonic Automation Control Limited,制造业,机械设备,,制造业,机械、设备、仪表,仪器仪表及文化、办公用机械制造业,通用仪器仪表制造业,6/6/94,http://www.maxonic.com.cn,广东>深圳市,深圳市高新技术产业园北区三号路万讯自控大楼,"深圳万讯自控有限公司（300112.SZ）成立于1994年6月6日，注册资本5363万元，总部设在中国深圳，是一家致力于工业过程自动化产品的研发、生产、销售和服务的专业公司，是国家高科技企业，目前已在国内设有23个分公司和办事处，并在香港设有全资子公司。公司深圳总部拥有自有产权的现代化办公、研发场所8000多平方米，仪表生产车间2100平方米。

公司主要经营执行器、流量计、物位仪表、工业阀门等其他工业过程自动化产品的研发、生产、销售和服务。",
麦捷科技,ChiNext,深交所创业板,300319,ChiNext:300319,,,,深圳市麦捷微电子科技股份有限公司,"Shenzhen Microgate Technology Co., Ltd.",制造业,机械设备,,制造业,机械、设备、仪表,电器机械及器材制造业,输配电及控制设备制造业,3/14/01,http://www.szmicrogate.com,广东>深圳市,深圳市宝安区观谰高尔夫大道裕兴路,深圳市麦捷微电子科技股份有限公司（300319.SZ）创建于2001年3月14日，注册资本为4000万元。公司致力于成为亚洲地区顶尖的被动电子元器件制造商。主要研发和制造各类射频贴片电感、贴片磁珠、磁珠排、LC滤波器、介质天线、压敏电阻、功率电感、各类插装式和贴片式绕线电感等系列产品。,
茂硕电源,SZSE,深交所中小企业板,002660,SZSE:002660,,,,茂硕电源科技股份有限公司,"Moso Power Supply Technology Co., Ltd.",制造业,机械设备,,制造业,机械、设备、仪表,电器机械及器材制造业,输配电及控制设备制造业,1/1/97,http://www.mosopower.com,广东>深圳市,广东省深圳市南山区西丽镇茂硕科技园,"茂硕电源科技股份有限公司（简称“茂硕电源”,股票代码：002660）是国家级高新技术企业；是国家十二五规划鼓励发展的节能减碳新能源企业；也是国内有相当影响力的专业电源制造企业。公司2006年成立以来，经过几年的快速发展，得到多家世界500强公司的认可，并与其结成战略合作伙伴关系。",
兆驰股份,SZSE,深交所中小企业板,002429,SZSE:002429,,,,深圳市兆驰股份有限公司,"Shenzhen Amtc Co., Ltd.",IT,数字电视,,制造业,电子,日用电子器具制造业,,4/1/05,http://www.szmtc.com.cn,广东>深圳市,深圳市福田区彩田路3069号星河世纪大厦A座31-32楼,"深圳市兆驰股份有限公司（002429.SZ）成立于2005年4月，注册资本：41654.25万元，是在深圳证券交易所上市的股份公司，总部位于深圳市福田区，生产基地位于深圳福永鹏洲科技园。

公司是一家专业生产数码产品的股份制高科技企业，是科技部认定的国家级高新技术企业和深圳市政府认定的市高新技术企业。经营范围主要包括生产销售数字电视机、数字摄录机、数字录放机、数字电视接收器、DVD机、TFT显示器、LCD显示器等。目前公司产品线主要有LCD TV、数字移动电视，数字音响电视，DVB-T机顶盒，DVB-S机顶盒，移动DVD，光盘刻录机，硬盘刻录机，数字家庭影院，MINI-COMBO，DVD播放机等16个系列，产品数量达300多个品种。",
